Date;Close0;Close1;Close2;Close3;Close4;Close5
03.09.2010;1.2895;1.2824;1.2807;1.2679;1.2662;1.27527
05.09.2010;1.28911;1.2895;1.2824;1.2807;1.2679;1.2662
06.09.2010;1.2876;1.28911;1.2895;1.2824;1.2807;1.2679
07.09.2010;1.2682;1.2876;1.28911;1.2895;1.2824;1.2807
09.09.2010;1.2694;1.272;1.2682;1.2876;1.28911;1.2895
10.09.2010;1.2709;1.2694;1.272;1.2682;1.2876;1.28911
12.09.2010;1.27171;1.2709;1.2694;1.272;1.2682;1.2876
13.09.2010;1.2882;1.27171;1.2709;1.2694;1.272;1.2682
14.09.2010;1.2997;1.2882;1.27171;1.2709;1.2694;1.272
15.09.2010;1.301;1.2997;1.2882;1.27171;1.2709;1.2694
17.09.2010;1.3036;1.3077;1.301;1.2997;1.2882;1.27171
21.09.2010;1.3263;1.306;1.30407;1.3036;1.3077;1.301
22.09.2010;1.3405;1.3263;1.306;1.30407;1.3036;1.3077
23.09.2010;1.3313;1.3405;1.3263;1.306;1.30407;1.3036
24.09.2010;1.3491;1.3313;1.3405;1.3263;1.306;1.30407
26.09.2010;1.34771;1.3491;1.3313;1.3405;1.3263;1.306
28.09.2010;1.3584;1.3453;1.34771;1.3491;1.3313;1.3405
29.09.2010;1.3626;1.3584;1.3453;1.34771;1.3491;1.3313
30.09.2010;1.3634;1.3626;1.3584;1.3453;1.34771;1.3491
01.10.2010;1.3779;1.3634;1.3626;1.3584;1.3453;1.34771
05.10.2010;1.3838;1.3684;1.3775;1.3779;1.3634;1.3626
06.10.2010;1.393;1.3838;1.3684;1.3775;1.3779;1.3634
07.10.2010;1.3925;1.393;1.3838;1.3684;1.3775;1.3779
08.10.2010;1.3928;1.3925;1.393;1.3838;1.3684;1.3775
11.10.2010;1.3877;1.39956;1.3928;1.3925;1.393;1.3838
12.10.2010;1.3924;1.3877;1.39956;1.3928;1.3925;1.393
14.10.2010;1.4083;1.3961;1.3924;1.3877;1.39956;1.3928
15.10.2010;1.3973;1.4083;1.3961;1.3924;1.3877;1.39956
17.10.2010;1.39512;1.3973;1.4083;1.3961;1.3924;1.3877
18.10.2010;1.3933;1.39512;1.3973;1.4083;1.3961;1.3924
20.10.2010;1.3963;1.3726;1.3933;1.39512;1.3973;1.4083
22.10.2010;1.3928;1.3919;1.3963;1.3726;1.3933;1.39512
24.10.2010;1.39612;1.3928;1.3919;1.3963;1.3726;1.3933
25.10.2010;1.3964;1.39612;1.3928;1.3919;1.3963;1.3726
26.10.2010;1.3857;1.3964;1.39612;1.3928;1.3919;1.3963
27.10.2010;1.3766;1.3857;1.3964;1.39612;1.3928;1.3919
29.10.2010;1.3917;1.3929;1.3766;1.3857;1.3964;1.39612
31.10.2010;1.39735;1.3917;1.3929;1.3766;1.3857;1.3964
01.11.2010;1.3891;1.39735;1.3917;1.3929;1.3766;1.3857
02.11.2010;1.4032;1.3891;1.39735;1.3917;1.3929;1.3766
03.11.2010;1.4137;1.4032;1.3891;1.39735;1.3917;1.3929
04.11.2010;1.4207;1.4137;1.4032;1.3891;1.39735;1.3917
05.11.2010;1.4033;1.4207;1.4137;1.4032;1.3891;1.39735
07.11.2010;1.40738;1.4033;1.4207;1.4137;1.4032;1.3891
08.11.2010;1.3919;1.40738;1.4033;1.4207;1.4137;1.4032
09.11.2010;1.3772;1.3919;1.40738;1.4033;1.4207;1.4137
10.11.2010;1.3782;1.3772;1.3919;1.40738;1.4033;1.4207
12.11.2010;1.3692;1.3666;1.3782;1.3772;1.3919;1.40738
14.11.2010;1.36882;1.3692;1.3666;1.3782;1.3772;1.3919
16.11.2010;1.3487;1.3585;1.36882;1.3692;1.3666;1.3782
17.11.2010;1.3527;1.3487;1.3585;1.36882;1.3692;1.3666
18.11.2010;1.364;1.3527;1.3487;1.3585;1.36882;1.3692
19.11.2010;1.3685;1.364;1.3527;1.3487;1.3585;1.36882
23.11.2010;1.3365;1.3624;1.37411;1.3685;1.364;1.3527
24.11.2010;1.3333;1.3365;1.3624;1.37411;1.3685;1.364
25.11.2010;1.336;1.3333;1.3365;1.3624;1.37411;1.3685
26.11.2010;1.3247;1.336;1.3333;1.3365;1.3624;1.37411
28.11.2010;1.32368;1.3247;1.336;1.3333;1.3365;1.3624
30.11.2010;1.298;1.3124;1.32368;1.3247;1.336;1.3333
01.12.2010;1.3137;1.298;1.3124;1.32368;1.3247;1.336
02.12.2010;1.3207;1.3137;1.298;1.3124;1.32368;1.3247
03.12.2010;1.3411;1.3207;1.3137;1.298;1.3124;1.32368
05.12.2010;1.34127;1.3411;1.3207;1.3137;1.298;1.3124
06.12.2010;1.3306;1.34127;1.3411;1.3207;1.3137;1.298
07.12.2010;1.3259;1.3306;1.34127;1.3411;1.3207;1.3137
08.12.2010;1.326;1.3259;1.3306;1.34127;1.3411;1.3207
09.12.2010;1.3236;1.326;1.3259;1.3306;1.34127;1.3411
10.12.2010;1.3227;1.3236;1.326;1.3259;1.3306;1.34127
13.12.2010;1.3391;1.31963;1.3227;1.3236;1.326;1.3259
14.12.2010;1.3377;1.3391;1.31963;1.3227;1.3236;1.326
15.12.2010;1.3212;1.3377;1.3391;1.31963;1.3227;1.3236
19.12.2010;1.31625;1.3184;1.3241;1.3212;1.3377;1.3391
21.12.2010;1.3099;1.3128;1.31625;1.3184;1.3241;1.3212
22.12.2010;1.3098;1.3099;1.3128;1.31625;1.3184;1.3241
27.12.2010;1.3162;1.30784;1.3115;1.3112;1.3098;1.3099
28.12.2010;1.3114;1.3162;1.30784;1.3115;1.3112;1.3098
29.12.2010;1.3225;1.3114;1.3162;1.30784;1.3115;1.3112
31.12.2010;1.3365;1.3289;1.3225;1.3114;1.3162;1.30784
02.01.2011;1.33558;1.3365;1.3289;1.3225;1.3114;1.3162
03.01.2011;1.336;1.33558;1.3365;1.3289;1.3225;1.3114
04.01.2011;1.3307;1.336;1.33558;1.3365;1.3289;1.3225
05.01.2011;1.3148;1.3307;1.336;1.33558;1.3365;1.3289
06.01.2011;1.3001;1.3148;1.3307;1.336;1.33558;1.3365
07.01.2011;1.2908;1.3001;1.3148;1.3307;1.336;1.33558
10.01.2011;1.295;1.28949;1.2908;1.3001;1.3148;1.3307
11.01.2011;1.2974;1.295;1.28949;1.2908;1.3001;1.3148
13.01.2011;1.3362;1.3134;1.2974;1.295;1.28949;1.2908
14.01.2011;1.3372;1.3362;1.3134;1.2974;1.295;1.28949
16.01.2011;1.33783;1.3372;1.3362;1.3134;1.2974;1.295
17.01.2011;1.3292;1.33783;1.3372;1.3362;1.3134;1.2974
18.01.2011;1.3387;1.3292;1.33783;1.3372;1.3362;1.3134
20.01.2011;1.3471;1.3472;1.3387;1.3292;1.33783;1.3372
21.01.2011;1.3613;1.3471;1.3472;1.3387;1.3292;1.33783
23.01.2011;1.36187;1.3613;1.3471;1.3472;1.3387;1.3292
25.01.2011;1.3682;1.3636;1.36187;1.3613;1.3471;1.3472
27.01.2011;1.3732;1.3711;1.3682;1.3636;1.36187;1.3613
28.01.2011;1.3607;1.3732;1.3711;1.3682;1.3636;1.36187
30.01.2011;1.35715;1.3607;1.3732;1.3711;1.3682;1.3636
01.02.2011;1.3828;1.3693;1.35715;1.3607;1.3732;1.3711
03.02.2011;1.3633;1.3808;1.3828;1.3693;1.35715;1.3607
04.02.2011;1.3587;1.3633;1.3808;1.3828;1.3693;1.35715
06.02.2011;1.35725;1.3587;1.3633;1.3808;1.3828;1.3693
07.02.2011;1.3581;1.35725;1.3587;1.3633;1.3808;1.3828
08.02.2011;1.3624;1.3581;1.35725;1.3587;1.3633;1.3808
